Entity,Code,Year,Coal,Gas,Oil
India,IND,1988,1085.55735,81.504885,616.5007922
India,IND,1989,1179.94113,96.90459625,667.7726453
India,IND,1990,1276.025144,115.92735,693.5367725
India,IND,1991,1357.877697,129.1080175,704.7974803
India,IND,1992,1438.256562,144.346895,741.8263458
India,IND,1993,1489.625328,146.6708513,749.6276961
India,IND,1994,1537.287081,158.56918,805.0694342
India,IND,1995,1631.613403,180.77829,897.8388181
India,IND,1996,1678.482528,197.3172163,969.2073006
India,IND,1997,1755.923487,214.5263312,1036.260478
India,IND,1998,1814.340297,235.4287513,1109.912267
India,IND,1999,1797.314892,241.233685,1211.840646
India,IND,2000,1911.791439,253.6269313,1274.814393
India,IND,2001,1927.725235,254.277485,1281.79369
India,IND,2002,2013.456146,265.544125,1366.513802
India,IND,2003,2108.817852,284.268985,1402.224269
India,IND,2004,2243.52448,306.691385,1439.655668
India,IND,2005,2456.109916,343.256375,1466.167987
India,IND,2006,2550.421582,358.771875,1540.291367
India,IND,2007,2791.567133,388.1026082,1655.878822
India,IND,2008,3015.317753,399.87666,1736.735272
India,IND,2009,3266.072455,491.0808478,1826.203014
India,IND,2010,3377.139821,589.6162209,1867.560238
India,IND,2011,3542.826576,602.8587708,1957.687144
India,IND,2012,3837.757564,556.9909183,2073.326507
India,IND,2013,4102.852725,490.1930183,2088.016026
India,IND,2014,4507.136919,485.0156676,2148.136623
India,IND,2015,4597.022782,478.0683751,2324.089211
India,IND,2016,4656.734895,507.9098186,2552.61566
India,IND,2017,4837.411409,537.3554482,2641.255335
India,IND,2018,5259.332993,580.8992376,2780.162514
Indonesia,IDN,1965,1.50027,5.075,72.54362222
Indonesia,IDN,1966,1.83754,5.1765,69.864465
Indonesia,IDN,1967,1.29093,6.32345,67.40279889
Indonesia,IDN,1968,0.96529,6.42495,71.29930528
Indonesia,IDN,1969,1.163,12.10895,76.33408139
Indonesia,IDN,1970,1.01181,12.57585,80.99266667
Indonesia,IDN,1971,1.163,12.71795,83.94382556
Indonesia,IDN,1972,1.163,12.47435,90.78368889
Indonesia,IDN,1973,0.77921,8.12,108.3745564
Indonesia,IDN,1974,0.84899,11.43905,113.2197442
Indonesia,IDN,1975,1.08159,23.6495,129.848365
Indonesia,IDN,1976,1.08159,23.8525,139.8966383
Indonesia,IDN,1977,1.163,50.75,164.9578508
Indonesia,IDN,1978,1.54679,58.667,182.0538314
Indonesia,IDN,1979,2.326,75.719,198.568915
Indonesia,IDN,1980,2.94239,71.3545,222.1933483
Indonesia,IDN,1981,3.1401,71.253,248.0602167
Indonesia,IDN,1982,2.96565,67.7005,257.8155928
Indonesia,IDN,1983,2.96565,90.8425,252.8142397
Indonesia,IDN,1984,3.10521,106.0675,266.2148919
Indonesia,IDN,1985,10.467,125.454,262.1506664
Indonesia,IDN,1986,16.81698,135.2995,285.3715153
Indonesia,IDN,1987,26.36521,139.9685,296.5624264
Indonesia,IDN,1988,27.53984,148.596,311.8488753
Indonesia,IDN,1989,41.33302,166.3585,330.1969508
Indonesia,IDN,1990,39.79689145,171.7302835,379.0464603
Indonesia,IDN,1991,40.27535161,197.6868042,402.0943003
Indonesia,IDN,1992,49.16198025,215.5958966,433.7517653
Indonesia,IDN,1993,57.30964958,228.6911031,455.8112111
Indonesia,IDN,1994,57.3297422,270.831439,467.892365
Indonesia,IDN,1995,63.09168477,285.5844206,498.5575494
Indonesia,IDN,1996,75.20585136,297.3052332,531.2705317
Indonesia,IDN,1997,92.74977149,310.1141309,588.4046597
Indonesia,IDN,1998,99.53433435,298.9894995,560.8252625
Indonesia,IDN,1999,136.9948658,324.917258,586.6898172
Indonesia,IDN,2000,153.1039047,330.0515237,659.2030714
Indonesia,IDN,2001,194.3755705,341.3458745,668.3748906
Indonesia,IDN,2002,200.5009833,371.034471,692.7086226
Indonesia,IDN,2003,269.1473828,395.5817491,702.2328696
Indonesia,IDN,2004,247.2715095,362.0218408,748.3763459
Indonesia,IDN,2005,283.3804754,363.9356299,742.6014814
Indonesia,IDN,2006,335.7678039,371.1136231,706.5678494
Indonesia,IDN,2007,421.2596759,346.4204149,747.2836016
Indonesia,IDN,2008,366.4572095,396.9468561,728.0428121
Indonesia,IDN,2009,385.7949155,421.0080502,738.4029905
Indonesia,IDN,2010,459.1572846,440.4758702,786.4683293
Indonesia,IDN,2011,545.2170659,427.3430073,884.1899075
Indonesia,IDN,2012,616.6037876,428.8371549,912.3311252
Indonesia,IDN,2013,663.0677848,414.4222107,924.8912661
Indonesia,IDN,2014,524.7464587,414.6929839,938.1073915
Indonesia,IDN,2015,594.9451639,410.4607231,857.7213922
Indonesia,IDN,2016,620.5476436,390.5544462,889.0920148
Indonesia,IDN,2017,664.9556914,385.494193,922.2549912
Indonesia,IDN,2018,715.9194488,389.7346291,970.0480124
Iran,IRN,1965,2.45393,7.813278937,84.14723811
Iran,IRN,1966,2.69816,8.191686293,91.95128223
Iran,IRN,1967,2.97728,8.587943053,101.5335541
Iran,IRN,1968,3.27966,9.173318766,111.8637977
Iran,IRN,1969,3.61693,10.76392588,122.0220501
Iran,IRN,1970,3.98909,25.5245549,131.7187023
Iran,IRN,1971,2.81041276,29.54346195,144.2368616
Iran,IRN,1972,4.39108095,33.81794683,160.3715873
Iran,IRN,1973,7.38324735,41.07707148,192.3903657
Iran,IRN,1974,8.08614129,41.76508204,222.962318
Iran,IRN,1975,14.97947489,42.60883048,261.056914
Iran,IRN,1976,14.80502489,47.99568449,295.417738
Iran,IRN,1977,14.97735823,49.08072573,342.9888247
Iran,IRN,1978,9.15167026,38.00842952,344.10301
Iran,IRN,1979,13.20983083,50.92069979,361.773008
Iran,IRN,1980,13.91149199,45.35404072,332.9419391
Iran,IRN,1981,11.61699766,49.28040561,330.6838506
Iran,IRN,1982,15.66866869,67.49102481,360.0673586
Iran,IRN,1983,14.78349776,77.13310996,438.0808436
Iran,IRN,1984,11.4294988,89.7887155,474.0445583
Iran,IRN,1985,11.24466321,96.86438077,521.0797297
Iran,IRN,1986,11.07499314,93.05474709,480.6861984
Iran,IRN,1987,10.8941699,113.9176695,501.6273813
Iran,IRN,1988,11.24199994,123.6746766,526.8744324
Iran,IRN,1989,8.2591608,156.1683525,566.1148576
Iran,IRN,1990,8.26117279,227.9851101,586.4270153
Iran,IRN,1991,11.79199427,265.3103806,622.6355911
Iran,IRN,1992,10.38550859,305.1828542,663.2997986
Iran,IRN,1993,12.76650686,165.1316575,719.7830588
Iran,IRN,1994,12.81784168,261.0528107,748.0567097
Iran,IRN,1995,12.00499772,318.679967,749.0852406
Iran,IRN,1996,12.55832986,374.7938454,780.6842487
Iran,IRN,1997,12.87200259,397.5235213,806.3522505
Iran,IRN,1998,14.98916268,462.3134822,777.2002052
Iran,IRN,1999,14.26488117,549.7263905,782.7617243
Iran,IRN,2000,15.15965848,594.4087965,809.9088215
Iran,IRN,2001,14.86200026,665.3270513,817.1489071
Iran,IRN,2002,14.08155748,782.2032592,822.0719118
Iran,IRN,2003,15.2571644,802.7673855,831.9587707
Iran,IRN,2004,15.97122314,932.5601977,856.9468895
Iran,IRN,2005,18.10276954,970.4690275,943.4878982
Iran,IRN,2006,17.47377262,1057.84,1028.714947
Iran,IRN,2007,18.21539446,1185.522233,1053.523655
Iran,IRN,2008,13.63993149,1257.867155,1101.427208
Iran,IRN,2009,15.78903919,1347.94412,1091.694792
Iran,IRN,2010,14.95316783,1443.893986,995.5799102
Iran,IRN,2011,16.59933618,1531.926108,1038.563177
Iran,IRN,2012,13.06766571,1525.455339,1055.019363
Iran,IRN,2013,16.68594479,1538.34493,1161.706148
Iran,IRN,2014,19.01103765,1734.009439,1092.604933
Iran,IRN,2015,18.15151087,1840.194852,995.2815951
Iran,IRN,2016,17.5909565,1963.190475,951.2703145
Iran,IRN,2017,16.61974181,2099.395183,982.6916612
Iran,IRN,2018,17.33206618,2255.561699,1002.14023
Iraq,IRQ,1965,0,4.731,15.42809113
Iraq,IRQ,1966,0,5.7665,16.694291
Iraq,IRQ,1967,0,4.598,18.07221799
Iraq,IRQ,1968,0,4.6075,19.58818908
Iraq,IRQ,1969,0,7.239,21.17347802
Iraq,IRQ,1970,0,7.41,28.63191555
Iraq,IRQ,1971,0,8.7875,30.69478537
Iraq,IRQ,1972,0,8.8825,38.0151294
Iraq,IRQ,1973,0,8.645,36.86353056
Iraq,IRQ,1974,0,7.942,36.6010174
Iraq,IRQ,1975,0,12.3025,36.61512046
Iraq,IRQ,1976,0,17.1475,45.6987813
Iraq,IRQ,1977,0,11.191,53.34862719
Iraq,IRQ,1978,0,11.5995,50.05125796
Iraq,IRQ,1979,0,16.6345,60.32909608
Iraq,IRQ,1980,0,12.1695,80.94980764
Iraq,IRQ,1981,0,5.89,86.84216652
Iraq,IRQ,1982,0,6.46,90.50642154
Iraq,IRQ,1983,0,4.465,102.994144
Iraq,IRQ,1984,0,5.605,112.4302434
Iraq,IRQ,1985,0,8.075,131.7524999
Iraq,IRQ,1986,0,14.725,140.6379111
Iraq,IRQ,1987,0,35.625,145.7103874
Iraq,IRQ,1988,0,53.2,159.4025687
Iraq,IRQ,1989,0,61.275,177.8470339
Iraq,IRQ,1990,0,37.81,177.4720398
Iraq,IRQ,1991,0,16.53,130.8821195
Iraq,IRQ,1992,0,21.565,205.3547384
Iraq,IRQ,1993,0,24.225,286.2096219
Iraq,IRQ,1994,0,30.115,327.5609428
Iraq,IRQ,1995,0,30.115,318.4275852
Iraq,IRQ,1996,0,30.78,333.2942897
Iraq,IRQ,1997,0,28.975,400.2831902
Iraq,IRQ,1998,0,28.025,268.854913
Iraq,IRQ,1999,0,30.21,195.6457255
Iraq,IRQ,2000,0,29.925,261.3502662
Iraq,IRQ,2001,0,26.22,301.2460038
Iraq,IRQ,2002,0,22.42,284.1763028
Iraq,IRQ,2003,0,14.82,267.538029
Iraq,IRQ,2004,0,9.5,290.1435092
Iraq,IRQ,2005,0,13.775,275.2555345
Iraq,IRQ,2006,0,13.775,281.5680593
Iraq,IRQ,2007,0,45.42957,269.7850687
Iraq,IRQ,2008,0,64.57625,267.1170071
Iraq,IRQ,2009,0,68.5273,302.968061
Iraq,IRQ,2010,0,71.3526,322.9757173
Iraq,IRQ,2011,0,63.0192,354.8636232
Iraq,IRQ,2012,0,63.41345,378.9585028
Iraq,IRQ,2013,0,70.72655,406.0362001
Iraq,IRQ,2014,0,75.308343,384.915606
Iraq,IRQ,2015,0,73.0109675,386.3819377
Iraq,IRQ,2016,0,98.955781,429.8902622
Iraq,IRQ,2017,0,127.3590981,414.4761684
Iraq,IRQ,2018,0,170.493009,446.2755645
Ireland,IRL,1965,36.35538,0,28.52216389
Ireland,IRL,1966,41.41443,0,31.88155083
Ireland,IRL,1967,44.10096,0,35.69569111
Ireland,IRL,1968,53.85853,0,39.70401694
Ireland,IRL,1969,51.27667,0,43.153435
Ireland,IRL,1970,25.0045,0,48.42637861
Ireland,IRL,1971,23.86476,0,53.49318528
Ireland,IRL,1972,22.2133,0,58.88447444
Ireland,IRL,1973,21.66669,0,63.81131583
Ireland,IRL,1974,23.36467,0,63.197315
Ireland,IRL,1975,19.78263,0,61.81514778
Ireland,IRL,1976,20.34087,0,62.78248472
Ireland,IRL,1977,21.30616,0,66.95627
Ireland,IRL,1978,20.15479,0,71.89355333
Ireland,IRL,1979,23.12044,2.762375,75.46185361
Ireland,IRL,1980,21.91092,8.06575,67.97168944
Ireland,IRL,1981,22.93436,12.1275,60.38428944
Ireland,IRL,1982,24.26018,17.796625,52.85791583
Ireland,IRL,1983,26.31869,19.25,48.00454722
Ireland,IRL,1984,25.22547,20.395375,47.20720778
Ireland,IRL,1985,28.98196,21.00175,47.078075
Ireland,IRL,1986,31.85457,14.812875,58.11852
Ireland,IRL,1987,40.92597,14.755125,51.00911694
Ireland,IRL,1988,41.67029,17.700375,46.24905444
Ireland,IRL,1989,41.7517,20.0729375,47.58445694
Ireland,IRL,1990,40.26152849,21.82951,52.87963778
Ireland,IRL,1991,38.62199194,22.36449,58.05495361
Ireland,IRL,1992,36.78681339,22.12026,60.7571525
Ireland,IRL,1993,35.74623528,25.13243,61.53621111
Ireland,IRL,1994,34.20361189,25.56274,67.15128167
Ireland,IRL,1995,34.43781357,27.20257,68.42246556
Ireland,IRL,1996,34.62535935,30.90091,71.93206417
Ireland,IRL,1997,32.98866131,32.29651,78.21501944
Ireland,IRL,1998,33.20792286,32.65704,87.6581625
Ireland,IRL,1999,28.56918804,34.92489,99.23544444
Ireland,IRL,2000,30.41925355,40.04209,97.94344028
Ireland,IRL,2001,31.86122236,41.76333,106.4000944
Ireland,IRL,2002,30.63002404,42.86818,104.3086594
Ireland,IRL,2003,29.650685,42.55417,101.4817894
Ireland,IRL,2004,27.70246946,42.48439,105.289945
Ireland,IRL,2005,30.78461,40.43751,110.8245822
Ireland,IRL,2006,27.77244,45.90361,110.7060619
Ireland,IRL,2007,27.12116,49.83455,112.5812544
Ireland,IRL,2008,26.53966,52.20707,107.99757
Ireland,IRL,2009,23.20185,49.55543,95.66107222
Ireland,IRL,2010,23.09718,54.67263,91.30725278
Ireland,IRL,2011,22.66687,48.09005,83.86281075
Ireland,IRL,2012,26.29543,46.90337695,79.89642089
Ireland,IRL,2013,23.79498,44.67215124,80.63012965
Ireland,IRL,2014,23.38793,43.28269416,80.28219554
Ireland,IRL,2015,25.50539975,43.76369,83.80204344
Ireland,IRL,2016,24.50441,49.20653,87.65395631
Ireland,IRL,2017,20.86448062,50.18880657,87.87449388
Ireland,IRL,2018,16.72480384,52.10539183,91.15982133
Israel,ISR,1965,0,0.736399506,45.7350128
Israel,ISR,1966,0,0.954662246,47.70381739
Israel,ISR,1967,0,1.069080726,49.72553959
Israel,ISR,1968,0,1.371937224,51.85251569
Israel,ISR,1969,0,1.410167095,54.07785252
Israel,ISR,1970,0,1.288699136,56.38174118
Israel,ISR,1971,0,1.206274449,58.80213472
Israel,ISR,1972,0,1.192446623,61.42149333
Israel,ISR,1973,0,0.517594498,64.99592611
Israel,ISR,1974,0,0.632555246,66.29203778
Israel,ISR,1975,0,0.578057344,68.36838972
Israel,ISR,1976,0,0.556908905,72.23360694
Israel,ISR,1977,0,0.553384165,75.51940639
Israel,ISR,1978,0,0.544436748,80.53724417
Israel,ISR,1979,0,0.387721389,88.34203139
Israel,ISR,1980,0.01163,0.018437101,94.51397111
Israel,ISR,1981,0.01163,0.019521636,96.15968861
Israel,ISR,1982,6.45465,0.434627544,93.11539667
Israel,ISR,1983,12.16498,0.615744948,88.02150972
Israel,ISR,1984,19.68959,0.537658402,82.0218625
Israel,ISR,1985,21.48061,0.505935743,77.40654139
Israel,ISR,1986,23.85313,0.37931624,80.27989778
Israel,ISR,1987,25.39992,0.432187339,89.85903611
Israel,ISR,1988,24.34159,0.396668806,99.10154417
Israel,ISR,1989,26.29543,0.364132745,101.6522533
Israel,ISR,1990,27.56522829,0.315057521,105.1583886
Israel,ISR,1991,29.84846478,0.262186422,107.9102431
Israel,ISR,1992,36.73735572,0.224227685,113.3691792
Israel,ISR,1993,41.50656286,0.223414283,117.5188211
Israel,ISR,1994,43.99226602,0.206332851,130.1471842
Israel,ISR,1995,48.01901396,0.240495715,146.2944172
Israel,ISR,1996,58.21340676,0.151021548,146.4431497
Israel,ISR,1997,63.30219467,0.180304003,137.4830088
Israel,ISR,1998,67.95360154,0.113333945,146.7562994
Israel,ISR,1999,66.74111589,0.101946323,156.4561961
Israel,ISR,2000,72.74456841,0.091643237,160.7824173
Israel,ISR,2001,83.96878608,0.095981379,148.4983667
Israel,ISR,2002,88.76048564,0.085678293,147.0338178
Israel,ISR,2003,91.98803161,0.077815412,150.3630449
Israel,ISR,2004,92.87358633,11.39425,141.1138329
Israel,ISR,2005,92.33706187,15.703,145.3060172
Israel,ISR,2006,91.28712352,21.92675,139.9273614
Israel,ISR,2007,93.35963594,26.2355,147.500404
Israel,ISR,2008,91.86979428,36.09775,143.337725
Israel,ISR,2009,89.96573554,40.0235,129.64288
Israel,ISR,2010,89.91976371,51.1305,133.9812132
Israel,ISR,2011,92.25194201,47.492,141.4358626
Israel,ISR,2012,102.4689614,24.41625,166.3081517
Israel,ISR,2013,82.441581,66.35475,123.1068293
Israel,ISR,2014,76.61223008,72.48275,117.2542896
Israel,ISR,2015,75.02718356,80.52575,124.7119457
Israel,ISR,2016,64.1209716,92.4945,127.3268158
Israel,ISR,2017,58.19283613,98.938475,135.5501174
Israel,ISR,2018,54.39111565,105.22925,133.2253934
Italy,ITA,1965,100.32038,73.747,610.7382817
Italy,ITA,1966,104.34436,80.52125,673.4346842
Italy,ITA,1967,114.34616,87.95325,745.3648922
Italy,ITA,1968,110.74086,103.2935,821.8543328
Italy,ITA,1969,113.67162,113.41175,905.2702967
Italy,ITA,1970,114.7881,122.352,1024.059178
Italy,ITA,1971,110.89205,126.3975,1101.370641
Italy,ITA,1972,103.19299,144.94625,1156.251626
Italy,ITA,1973,104.70489,162.83325,1217.019384
Italy,ITA,1974,114.02052,183.13525,1184.077994
Italy,ITA,1975,114.3229,211.03175,1112.073835
Italy,ITA,1976,113.35761,255.52075,1162.110882
Italy,ITA,1977,111.47355,260.9535,1130.088776
Italy,ITA,1978,113.3925,257.09375,1186.675684
Italy,ITA,1979,124.441,264.134,1225.944562
Italy,ITA,1980,146.00302,262.16375,1163.881248
Italy,ITA,1981,149.63158,254.19875,1138.734731
Italy,ITA,1982,167.29755,253.31275,1081.306331
Italy,ITA,1983,156.58632,260.48725,1053.436441
Italy,ITA,1984,177.5901,306.87525,1005.087972
Italy,ITA,1985,175.33388,311.90075,999.8842303
Italy,ITA,1986,172.34497,329.7765,1023.836448
Italy,ITA,1987,171.0773,365.805,1067.588578
Italy,ITA,1988,160.35444,396.8485,1086.691486
Italy,ITA,1989,167.30918,429.2785,1118.121146
Italy,ITA,1990,170.2590597,454.26025,1104.799824
Italy,ITA,1991,161.7241865,482.582,1096.782992
Italy,ITA,1992,141.8608908,478.1345,1119.214186
Italy,ITA,1993,124.0695378,487.87525,1098.912116
Italy,ITA,1994,131.0025413,471.44325,1096.651697
Italy,ITA,1995,140.9071611,519.30575,1133.110329
Italy,ITA,1996,129.6575086,535.75675,1117.283876
Italy,ITA,1997,131.5510587,556.29779,1121.708718
Italy,ITA,1998,136.5621698,598.945,1124.837085
Italy,ITA,1999,136.3793346,651.00088,1122.269629
Italy,ITA,2000,145.5801416,678.78495,1115.604912
Italy,ITA,2001,154.6965148,680.64575,1106.673178
Italy,ITA,2002,159.6782718,676.02864,1107.049374
Italy,ITA,2003,172.2990431,745.33181,1097.891076
Italy,ITA,2004,193.0127244,773.41826,1070.314852
Italy,ITA,2005,191.533528,827.69547,1035.224654
Italy,ITA,2006,193.911235,810.58774,1034.669833
Italy,ITA,2007,189.8483293,814.5612595,1002.627791
Italy,ITA,2008,183.7009091,808.5151577,959.750575
Italy,ITA,2009,143.8234417,743.1755848,897.9656197
Italy,ITA,2010,159.0275152,791.4990072,875.4683175
Italy,ITA,2011,178.2699782,742.1607103,844.1259196
Italy,ITA,2012,182.7333047,713.5658301,788.7634233
Italy,ITA,2013,157.4031182,667.4042883,720.0327543
Italy,ITA,2014,153.4474179,589.7159341,680.4957705
Italy,ITA,2015,143.3954577,643.154178,710.6509485
Italy,ITA,2016,127.7323249,675.4583653,716.0169873
Italy,ITA,2017,111.9039182,715.7879708,721.0029339
Italy,ITA,2018,103.247426,692.1408311,706.9009192
Japan,JPN,1965,566.522886,18.2615,1013.770309
Japan,JPN,1966,603.7728456,18.73975,1155.058701
Japan,JPN,1967,663.1947024,19.386,1417.968358
Japan,JPN,1968,682.4550291,21.095,1645.999091
Japan,JPN,1969,728.9827049,23.32554644,1948.934828
Japan,JPN,1970,702.3052294,35.72149242,2296.707862
Japan,JPN,1971,637.6660383,38.30175601,2535.339743
Japan,JPN,1972,623.121444,38.3168123,2708.699282
Japan,JPN,1973,658.8214735,53.32014025,3111.068122
Japan,JPN,1974,698.3456796,72.87295328,2995.798053
Japan,JPN,1975,653.2632639,87.28358698,2827.112678
Japan,JPN,1976,638.790543,104.6348024,2940.281613
Japan,JPN,1977,602.6567145,127.7850708,2997.656045
Japan,JPN,1978,545.7324002,179.3442988,3095.481729
Japan,JPN,1979,582.8143063,212.7888096,3130.838366
Japan,JPN,1980,677.0604536,251.809383,2797.678117
Japan,JPN,1981,759.0699801,252.3105061,2638.721306
Japan,JPN,1982,723.9473801,258.3833453,2475.652669
Japan,JPN,1983,713.5823752,278.0633666,2474.612981
Japan,JPN,1984,797.9804711,373.9809396,2618.580233
Japan,JPN,1985,832.8265097,400.5976732,2480.525826
Japan,JPN,1986,793.0756349,407.618114,2505.658029
Japan,JPN,1987,809.3264665,418.045462,2515.407936
Japan,JPN,1988,874.7718492,443.3900413,2705.897526
Japan,JPN,1989,876.1640765,460.5596004,2811.23592
Japan,JPN,1990,907.6897501,503.1589128,2944.328805
Japan,JPN,1991,900.4807783,532.0145665,2989.116675
Japan,JPN,1992,885.254666,553.1084177,3065.150466
Japan,JPN,1993,902.805499,556.9386838,2999.929266
Japan,JPN,1994,945.3257094,595.614737,3171.921316
Japan,JPN,1995,979.8555283,606.175887,3226.817833
Japan,JPN,1996,1005.582484,646.7723864,3247.196332
Japan,JPN,1997,1032.946013,671.3478537,3207.792523
Japan,JPN,1998,984.7194269,691.638821,3081.929852
Japan,JPN,1999,1035.97714,726.418635,3138.734705
Japan,JPN,2000,1110.603361,756.6501709,3094.523444
Japan,JPN,2001,1137.154651,777.2838798,2998.81496
Japan,JPN,2002,1207.908082,760.4603788,2950.618053
Japan,JPN,2003,1241.259433,834.9822643,3018.715735
Japan,JPN,2004,1274.102553,806.040536,2940.986876
Japan,JPN,2005,1326.26676,827.2796983,2980.328119
Japan,JPN,2006,1306.612469,885.5033531,2871.664562
Japan,JPN,2007,1368.941396,953.9006409,2783.421897
Japan,JPN,2008,1399.204399,990.9949467,2702.355152
Japan,JPN,2009,1181.985328,924.7802538,2421.437404
Japan,JPN,2010,1345.753147,999.3671805,2448.301409
Japan,JPN,2011,1274.773731,1120.25245,2454.302543
Japan,JPN,2012,1346.934126,1232.150808,2615.47189
Japan,JPN,2013,1408.992954,1235.368847,2496.392871
Japan,JPN,2014,1385.252018,1247.521187,2372.942835
Japan,JPN,2015,1387.485776,1187.176461,2285.380064
Japan,JPN,2016,1382.120981,1164.174455,2220.864924
Japan,JPN,2017,1394.961428,1169.86484,2184.188029
Japan,JPN,2018,1366.214808,1157.081557,2120.902856
Kazakhstan,KAZ,1985,443.49842,90.23375,246.8878831
Kazakhstan,KAZ,1986,465.96758,109.256,224.8872922
Kazakhstan,KAZ,1987,484.1569,114.1335,217.355074
Kazakhstan,KAZ,1988,505.02112,119.011,218.2515371
